1788572563,134.42,8827,90
1788572564,131.28,8827,90
1788572565,130.86,8827,91
1788572566,134.29,8816,88
1788572567,133.52,8813,89
1788572568,135.03,8803,90
1788572569,134.55,8799,86
1788572570,134.19,8799,90
1788572572,134.75,8799,89
1788572573,135.38,8799,91
1788572574,133.20,8827,89
1788572575,127.97,8827,89
1788572576,135.29,8827,91
1788572577,135.40,8802,90
1788572578,134.91,8802,91
1788572579,134.60,8802,90
1788572580,135.07,8798,88
1788572581,134.29,8798,89
1788572582,133.03,8798,89
1788572583,130.81,8827,91
1788572585,127.93,8827,87
1788572586,133.83,8827,87
1788572587,132.81,8803,88
1788572588,132.77,8802,89
1788572589,133.63,8802,89
1788572590,133.04,8798,89
1788572591,133.45,8798,90
1788572592,135.87,8798,91
1788572593,133.10,8827,90
1788572594,131.24,8827,92
1788572595,136.71,8827,93
1788572596,120.18,8803,91
1788572598,114.35,8802,9
1788572599,110.50,8802,91
1788572600,100.07,8798,83
1788572601,135.18,8798,90
1788572602,136.71,8798,90
1788572603,136.83,8827,91
1788572604,130.31,8827,91
1788572605,131.92,8827,87
1788572606,133.25,8803,88
1788572607,135.49,8801,90
1788572608,136.44,8801,90
1788572610,136.88,8798,90
1788572611,136.26,8798,90
1788572612,136.83,8798,90
1788572613,136.94,8827,90
1788572614,133.66,8827,91
1788572615,129.89,8829,90
1788572616,134.86,8806,91
1788572617,135.95,8803,89
1788572618,135.80,8854,90
1788572619,135.16,8849,91
1788572620,134.85,8851,90
1788572621,134.14,8843,89
1788572623,136.90,8840,86
1788572624,133.65,8932,89
1788572625,116.81,8901,7
1788572626,100.79,8893,99
1788572627,150.37,8848,87
1788572628,136.35,8808,88
1788572629,138.07,8795,88
1788572630,137.37,8738,88
1788572631,137.50,8729,85
1788572632,136.42,8728,88
1788572633,136.79,8754,89
1788572635,133.41,8753,90
1788572636,141.47,8749,90
1788572637,141.92,8729,88
1788572638,142.28,8729,93
1788572639,142.33,8729,92
1788572640,141.18,8728,88
1788572641,93.79,8724,85
1788572642,137.44,8724,89
1788572643,92.25,8749,84
1788572644,131.05,8749,88
1788572645,134.47,8749,88
1788572646,137.10,8729,88
1788572648,136.50,8729,87
1788572649,137.55,8729,86
1788572650,137.03,8724,88
1788572651,137.53,8724,88
1788572652,136.94,8724,83
1788572653,136.98,8749,88
1788572654,131.96,8749,88
1788572655,135.06,8749,85
1788572656,137.64,8729,88
1788572657,136.33,8728,84
1788572659,136.69,8729,87
1788572660,137.37,8726,88
1788572661,122.72,8724,4
1788572662,91.96,8724,88
1788572663,127.84,8749,4
1788572664,132.61,8749,87
1788572665,134.83,8749,87
1788572666,136.70,8729,88
1788572667,136.88,8728,88
1788572668,136.91,8728,87
1788572670,137.95,8724,88
1788572671,136.90,8724,86
1788572672,137.10,8724,87
1788572673,136.54,8749,88
1788572674,130.47,8749,89
1788572675,134.52,8749,88
1788572676,137.37,8729,88
1788572677,134.99,8729,71
1788572678,33.90,8728,4
1788572680,31.62,8706,4
1788572681,95.45,8706,84
1788572682,133.17,8706,87
1788572683,132.42,8731,85
1788572684,128.64,8731,87
1788572685,132.49,8731,86
1788572686,133.85,8719,85
1788572687,133.08,8720,85
1788572688,133.71,8718,86
1788572690,133.30,8707,85
1788572691,134.04,8707,85
1788572692,132.88,8707,84
1788572693,134.28,8732,85
1788572694,129.21,8732,87
1788572695,132.41,8732,84
1788572696,133.13,8731,85
1788572697,134.66,8711,85
1788572698,133.99,8711,87
1788572699,134.08,8706,86
1788572701,133.24,8708,87
1788572702,134.55,8708,87
1788572703,134.06,8731,84
1788572704,132.35,8731,88
1788572705,131.80,8731,80
1788572706,119.80,8731,99
1788572707,157.22,8711,98
1788572708,157.92,8711,99
1788572709,156.98,8706,96
1788572711,129.62,8706,26
1788572712,91.19,8706,88
1788572713,136.07,8731,86
1788572714,107.67,8731,8
1788572715,119.82,8735,3
1788572716,96.19,8715,86
1788572717,134.68,8748,87
1788572718,135.39,8748,85
1788572719,135.10,8738,86
1788572721,136.23,8738,88
1788572722,135.44,8738,86
1788572723,137.14,8735,87
1788572724,134.85,8731,88
1788572725,135.41,8731,88
1788572726,136.45,8711,81
1788572727,136.29,8802,86
1788572728,136.74,8817,88
1788572729,89.28,8808,86
1788572731,136.04,8795,86
1788572732,136.90,8795,88
1788572733,138.00,8765,89
1788572734,135.83,8756,87
1788572735,131.75,8756,86
1788572736,138.96,8732,81
1788572737,34.35,8732,3
1788572739,30.50,8730,4
1788572740,131.67,8726,89
1788572741,135.75,8726,56
1788572742,40.39,8728,4
1788572743,84.52,8756,86
1788572745,109.78,8756,4
1788572746,33.13,8732,4
1788572747,30.97,8743,5
1788572751,29.70,8727,4
1788572754,30.49,8757,8
1788572755,32.12,8757,4
1788572756,29.56,8730,4
1788572757,29.57,8730,4
1788572758,29.53,8730,3
1788572759,29.42,8726,4
1788572760,29.36,8726,4
1788572761,29.23,8726,3
1788572763,29.02,8726,3
1788572764,29.77,8756,8
1788572765,31.62,8756,3
1788572766,72.17,8730,90
1788572767,134.10,8730,88
1788572768,129.99,8730,89
1788572769,134.17,8730,88
1788572770,135.92,8726,91
1788572771,137.06,8726,91
1788572772,136.53,8726,91
1788572773,137.68,8756,89
1788572774,131.56,8756,90
1788572776,136.10,8756,89
1788572777,136.13,8730,90
1788572778,135.18,8730,86
1788572779,136.10,8730,91
1788572780,136.82,8726,83
1788572781,134.44,8726,88
1788572782,136.59,8726,89
1788572783,135.06,8734,87
1788572784,131.15,8735,88
1788572786,138.64,8734,90
1788572787,139.58,8708,91
1788572788,135.60,8708,88
1788572789,135.80,8708,88
1788572790,136.15,8704,87
1788572791,139.39,8704,90
1788572792,137.22,8704,89
1788572793,139.11,8734,89
1788572794,131.91,8734,87
1788572795,134.87,8734,90
1788572797,140.07,8708,91
1788572798,138.85,8708,90
1788572801,140.86,8704,91
1788572802,139.02,8704,85
1788572803,135.06,8734,86
1788572804,127.79,8734,85
1788572806,134.22,8713,86
1788572807,136.66,8709,87
1788572808,135.52,8721,88
1788572809,137.43,8709,86
1788572810,137.91,8705,88
1788572811,138.35,8705,89
1788572812,140.77,8705,90
1788572814,133.43,8734,91
1788572815,139.11,8734,91
1788572816,140.76,8708,87
1788572817,137.37,8708,86
1788572819,139.97,8708,90
1788572820,140.16,8704,91
1788572821,140.24,8704,90
1788572822,139.95,8704,89
1788572823,141.71,8765,92
1788572824,139.45,8767,92
1788572825,154.95,8765,99
1788572826,157.30,8739,99
1788572827,157.24,8739,99
1788572828,141.97,8711,88
1788572830,91.13,8707,4
1788572831,33.67,8707,4
1788572832,31.64,8707,4
1788572833,76.84,8737,88
1788572834,134.03,8737,89
1788572835,136.51,8737,89
1788572836,137.93,8713,90
1788572837,139.43,8713,88
1788572838,140.37,8711,88
1788572839,79.21,8707,3
1788572840,33.27,8707,4
1788572842,30.22,8707,4
1788572846,29.87,8713,4
1788572850,29.48,8707,4
1788572852,29.43,8707,4
1788572853,29.44,8737,3
1788572855,30.48,8737,3
1788572856,29.36,8713,4
1788572857,85.69,8713,82
1788572859,133.13,8711,90
1788572860,138.03,8707,91
1788572862,140.90,8707,93
1788572863,58.67,8737,4
1788572868,29.81,8724,5
1788572869,29.56,8726,4
1788572870,29.37,8709,4
1788572871,29.19,8709,4
1788572872,29.02,8709,4
1788572873,29.02,8738,4
1788572874,77.00,8738,90
1788572876,136.62,8738,88
1788572877,134.83,8711,88
1788572878,46.59,8711,4
1788572879,31.91,8711,4
1788572880,56.59,8707,99
1788572881,148.29,8707,90
1788572882,138.04,8707,93
1788572883,138.69,8737,90
1788572885,117.36,8737,47
1788572886,32.63,8737,4
1788572887,46.67,8713,49
1788572888,140.73,8713,91
1788572889,139.26,8707,92
1788572890,79.12,8707,4
1788572891,31.23,8707,4
1788572893,29.17,8707,4
1788572894,30.27,8737,8
1788572895,29.81,8737,4
1788572896,57.10,8711,93
1788572898,139.07,8711,91
1788572899,129.20,8711,90
1788572900,32.64,8707,4
1788572901,31.58,8707,4
1788572902,28.88,8707,4
1788572903,29.04,8737,4
1788572904,31.79,8737,8
1788572905,29.17,8737,4
1788572907,28.18,8711,4
1788572908,28.02,8707,4
1788572913,28.14,8737,3
1788572914,31.49,8818,4
1788572917,28.08,8725,3
1788572922,28.06,8755,4
1788572925,30.31,8755,4
1788572926,28.11,8739,4
1788572927,28.15,8743,4
1788572930,
1788572980,
1788573038,
1788573089,27.97,8713,1
1788573250,27.93,8729,1
1788573400,
1788573452,27.90,8705,1
1788573508,27.83,8705,1
1788573510,27.86,8701,1
1788573511,27.90,8701,1
1788573512,28.02,8701,1
1788573513,27.98,8731,1
1788573514,31.12,8731,6
1788573515,28.85,8731,1
1788573517,27.91,8705,1
1788573518,27.86,8705,1
1788573519,27.94,8705,1
1788573520,27.94,8701,1
1788573522,27.94,8701,1
1788573523,27.98,8731,2
1788573524,46.92,8731,73
1788573526,142.17,8711,88
1788573528,145.21,8705,89
1788573543,143.14,8705,87
1788573556,
1788573598,29.06,8705,1
1788573619,
1788573709,
1788573814,
1788573841,
1788573890,
1788574023,
1788574149,29.51,8696,6
1788574237,
1788574333,28.06,8670,1
1788574431,
1788575051,28.08,15732,3
1788575052,28.50,15831,2
1788575053,29.49,15833,54
1788575054,79.23,15694,99
1788575055,91.93,15711,94
1788575056,116.23,15728,91
1788575057,137.23,15722,93
1788575058,137.37,15722,92
1788575059,141.46,15722,91
1788575060,140.10,15722,89
1788575061,143.50,15722,92
1788575062,141.45,15722,90
1788575063,140.71,15677,92
1788575064,90.28,15681,93
1788575066,124.89,15681,99
1788575067,150.07,15681,99
1788575068,141.93,15685,99
1788575069,139.49,15751,90
1788575070,142.77,15754,91
1788575071,93.76,15686,93
1788575072,122.71,15627,95
1788575073,84.46,15610,93
1788575074,123.38,15601,95
1788575075,39.58,15601,0
1788575076,60.51,15596,91
1788575077,141.35,15593,92
1788575078,142.18,15591,90
1788575079,143.68,15576,90
1788575081,126.96,15660,95
1788575082,131.64,15600,91
1788575083,93.19,15661,92
1788575084,109.47,15670,94
1788575085,120.39,15669,91
1788575086,126.00,15622,94
1788575087,134.49,15624,90
1788575088,139.14,15625,91
1788575089,140.24,15617,91
1788575090,136.07,15599,93
1788575091,120.60,15635,95
1788575092,102.06,15637,90
1788575093,108.56,15657,95
1788575094,68.81,15654,99
1788575096,106.71,15642,95
1788575097,118.49,15622,93
1788575098,91.26,15615,95
1788575099,117.43,15616,93
1788575100,122.65,15602,92
1788575101,117.78,15610,95
1788575102,107.35,15680,92
1788575103,90.54,15831,94
1788575104,90.93,15796,95
1788575105,88.89,15795,94
1788575106,91.66,15722,95
1788575107,98.08,15606,92
1788575108,142.10,15606,90
1788575110,137.17,15595,91
1788575111,107.06,15611,94
1788575112,115.68,15613,86
1788575113,127.55,15652,91
1788575114,123.14,15647,95
1788575115,118.24,15647,91
1788575116,143.79,15647,91
1788575117,144.35,15642,90
1788575118,145.96,15642,92
1788575119,143.94,15642,89
1788575120,144.83,15642,91
1788575121,139.92,15598,93
1788575122,135.21,15598,91
1788575123,146.61,15623,90
1788575125,103.62,15618,95
1788575126,145.38,15618,92
1788575127,147.27,15618,91
1788575128,148.07,15618,90
1788575129,148.51,15618,90
1788575130,147.62,15618,89
1788575131,148.72,15618,92
1788575132,148.27,15618,91
1788575133,148.13,15623,89
1788575134,106.40,15607,94
1788575135,143.39,15607,90
1788575136,146.78,15607,99
1788575137,164.69,15607,99
1788575138,164.60,15607,89
1788575140,151.13,15607,92
1788575141,151.66,15607,91
1788575142,102.42,15607,91
1788575143,151.48,15612,91
1788575144,85.88,15603,5
1788575145,33.82,15603,0
1788575146,29.76,15603,0
1788575147,28.60,15603,0
1788575148,97.22,15603,91
1788575149,148.89,15603,92
1788575150,139.60,15603,90
1788575151,111.50,15603,71
1788575152,142.95,15603,92
1788575153,149.69,15601,91
1788575154,106.84,15601,93
1788575156,146.93,15601,91
1788575157,133.76,15601,0
1788575158,141.56,15604,89
1788575159,117.38,15604,0
1788575160,87.85,15599,89
1788575161,145.83,15599,87
1788575162,83.15,15599,0
1788575163,32.12,15603,0
1788575164,31.53,15599,5
1788575165,111.45,15599,87
1788575166,135.13,15599,84
1788575168,136.92,15599,85
1788575169,139.25,15599,87
1788575170,140.32,15599,88
1788575171,143.18,15599,90
1788575172,144.14,15599,90
1788575173,136.56,15602,91
1788575174,119.40,15596,95
1788575175,112.09,15596,92
1788575176,133.29,15597,94
1788575177,55.87,15597,0
1788575178,32.03,15597,0
1788575179,28.95,15597,0
1788575180,28.45,15597,0
1788575181,28.35,15597,0
1788575183,28.26,15597,0
1788575184,28.20,15595,0
1788575185,29.78,15595,0
1788575186,27.99,15595,0
1788575187,27.92,15595,0
1788575188,108.19,15595,88
1788575189,133.44,15595,91
1788575190,133.75,15595,86
1788575191,136.03,15595,88
1788575192,134.74,15595,88
1788575193,134.60,15595,88
1788575194,85.31,15599,95
1788575196,125.42,15599,86
1788575197,131.84,15599,87
1788575198,133.04,15599,85
1788575199,134.95,15599,87
1788575200,134.20,15599,88
1788575201,135.87,15599,89
1788575202,137.08,15599,90
1788575203,138.57,15600,90
1788575204,92.24,15599,95
1788575205,135.60,15599,90
1788575206,138.62,15599,89
1788575207,139.75,15599,90
1788575208,138.52,15599,91
1788575210,137.33,15599,92
1788575211,137.69,15599,91
1788575212,139.35,15599,91
1788575213,140.71,15604,91
1788575214,116.44,15599,95
1788575215,113.46,15663,89
1788575216,145.79,15663,90
1788575217,145.44,15663,91
1788575218,146.61,15670,90
1788575219,147.46,15670,91
1788575220,147.44,15669,90
1788575221,147.82,15669,91
1788575222,147.35,15669,87
1788575224,147.91,15659,91
1788575225,140.11,15659,92
1788575226,147.55,15659,91
1788575227,147.79,15659,90
1788575228,148.09,15659,89
1788575229,147.61,15659,88
1788575230,147.58,15659,87
1788575231,144.09,15659,86
1788575232,145.57,15659,87
1788575233,145.01,15659,88
1788575234,138.00,15659,91
1788575235,144.39,15659,86
1788575236,145.31,15659,86
1788575238,145.14,15659,87
1788575239,144.89,15659,86
1788575240,144.23,15659,88
1788575241,145.47,15659,88
1788575242,145.30,15659,84
1788575243,144.42,15664,86
1788575244,142.88,15659,91
1788575245,143.93,15659,90
1788575246,149.73,15659,89
1788575247,149.14,15659,89
1788575248,150.18,15659,90
1788575249,150.68,15659,91
1788575250,150.37,15659,91
1788575251,149.93,15659,89
1788575253,150.98,15659,91
1788575254,151.07,15659,92
1788575255,145.64,15659,87
1788575256,150.24,15659,89
1788575257,150.32,15659,91
1788575258,150.73,15659,91
1788575259,149.98,15659,87
1788575260,151.55,15659,90
1788575261,151.24,15659,89
1788575262,150.86,15659,90
1788575263,150.99,15659,89
1788575264,142.79,15659,90
1788575265,150.33,15659,91
1788575266,151.54,15659,91
1788575267,151.44,15659,91
1788575269,144.76,15659,99
1788575270,171.09,15659,99
1788575271,172.09,15659,99
1788575272,173.27,15659,99
1788575273,174.16,15664,99
1788575274,168.37,15659,99
1788575275,168.76,15659,99
1788575276,172.50,15659,86
1788575277,155.65,15659,90
1788575278,155.64,15665,92
1788575279,111.44,15665,91
1788575280,111.58,15657,0
1788575281,139.34,15657,91
1788575282,98.22,15657,75
1788575284,152.53,15660,91
1788575285,100.28,15660,91
1788575286,154.90,15659,92
1788575287,92.54,15659,99
1788575288,165.38,15659,92
1788575289,155.90,15659,91
1788575290,77.70,15659,92
1788575291,96.96,15659,0
1788575292,80.60,15659,88
1788575293,148.73,15659,92
1788575294,141.97,15659,92
1788575295,148.30,15659,86
1788575296,149.09,15659,90
1788575297,149.32,15659,91
1788575299,149.57,15659,88
1788575300,149.20,15659,92
1788575301,149.87,15659,90
1788575302,149.92,15659,91
1788575303,149.13,15664,90
1788575304,145.54,15659,92
1788575305,145.10,15659,90
1788575306,149.68,15659,91
1788575307,148.39,15659,89
1788575308,147.57,15659,89
1788575309,149.52,15659,91
1788575310,149.91,15659,90
1788575311,149.18,15659,90
1788575312,149.71,15659,90
1788575314,148.66,15659,89
1788575315,143.18,15659,90
1788575316,148.44,15659,89
1788575317,149.55,15659,91
1788575318,148.63,15659,91
1788575319,148.77,15659,85
1788575320,149.49,15659,90
1788575321,148.68,15666,90
1788575322,145.82,15668,85
1788575323,144.21,15663,88
1788575324,140.51,15661,91
1788575325,145.53,15661,90
1788575326,146.41,15661,90
1788575327,145.40,15661,91
1788575329,145.49,15661,90
1788575330,145.54,15661,90
1788575331,145.51,15661,90
1788575332,145.41,15661,91
1788575333,146.06,15666,91
1788575334,141.12,15661,91
1788575335,141.78,15661,91
1788575336,145.17,15661,90
1788575337,145.55,15661,91
1788575338,146.04,15667,91
1788575339,145.71,15667,91
1788575340,144.49,15664,89
1788575341,146.33,15664,91
1788575342,145.97,15664,88
1788575344,144.98,15661,89
1788575345,137.54,15661,90
1788575346,146.08,15661,90
1788575347,147.14,15661,90
1788575348,145.64,15661,89
1788575349,145.90,15661,91
1788575350,146.31,15661,91
1788575351,146.43,15661,89
1788575352,146.16,15661,90
1788575353,147.21,15666,92
1788575354,140.51,15661,92
1788575355,149.41,15661,90
1788575356,150.22,15661,91
1788575357,150.33,15659,91
1788575359,150.84,15659,91
1788575360,150.81,15659,91
1788575361,150.14,15659,91
1788575362,150.35,15659,89
1788575363,150.14,15664,89
1788575364,145.80,15659,91
1788575365,143.59,15659,88
1788575366,147.17,15659,88
1788575367,147.68,15659,88
1788575368,147.78,15659,87
1788575369,147.43,15659,87
1788575370,147.57,15659,88
1788575371,146.73,15659,86
1788575373,145.61,15659,84
1788575374,145.74,15659,88
1788575375,143.55,15659,88
1788575376,146.97,15659,88
1788575377,144.46,15659,85
1788575378,146.27,15659,88
1788575379,148.28,15659,89
1788575380,150.35,15659,90
1788575381,150.29,15659,90
1788575382,149.85,15659,90
1788575383,146.85,15659,88
1788575384,139.97,15659,87
1788575386,146.26,15659,87
1788575387,147.70,15659,87
1788575388,147.47,15659,88
1788575389,147.40,15659,89
1788575390,147.24,15659,86
1788575391,146.38,15659,85
1788575392,146.19,15659,86
1788575393,146.77,15664,89
1788575394,142.31,15659,88
1788575395,147.10,15659,88
1788575396,147.10,15659,85
1788575397,148.13,15659,88
1788575398,148.12,15648,87
1788575400,148.38,15647,88
1788575401,149.54,15641,88
1788575402,147.98,15641,87
1788575403,147.23,15661,88
1788575404,142.55,15660,89
1788575405,143.19,15660,87
1788575406,146.43,15659,88
1788575407,147.04,15659,87
1788575408,147.81,15659,88
1788575409,148.11,15659,88
1788575410,146.46,15659,85
1788575412,145.43,15659,84
1788575413,147.82,15664,85
1788575414,142.86,15659,88
1788575415,144.13,15659,88
1788575416,146.17,15659,86
1788575417,146.76,15659,87
1788575418,147.41,15659,87
1788575419,148.41,15659,89
1788575420,149.84,15659,88
1788575421,149.29,15659,89
1788575422,150.11,15659,84
1788575423,150.52,15659,92
1788575425,144.43,15659,91
1788575426,151.99,15659,91
1788575427,152.20,15659,90
1788575428,152.44,15659,91
1788575429,152.05,15659,91
1788575430,152.19,15659,89
1788575431,151.11,15659,89
1788575432,151.94,15659,89
1788575433,151.58,15664,88
1788575434,147.03,15659,92
1788575435,150.92,15659,91
1788575436,152.01,15659,90
1788575437,152.36,15659,91
1788575438,152.41,15659,90
1788575440,151.92,15659,91
1788575441,151.56,15661,90
1788575442,146.76,15661,89
1788575443,147.58,15666,86
1788575444,142.18,15661,89
1788575445,140.60,15661,88
1788575446,146.23,15661,85
1788575447,146.75,15661,87
1788575448,145.73,15661,89
1788575449,145.52,15661,87
1788575450,146.99,15661,87
1788575451,144.61,15661,89
1788575453,143.47,15661,86
1788575454,142.57,15661,87
1788575455,140.14,15661,86
1788575456,143.70,15661,87
1788575457,145.16,15661,85
1788575458,143.13,15664,89
1788575459,138.32,15665,87
1788575460,142.79,15670,88
1788575461,142.47,15665,90
1788575462,146.90,15665,89
1788575463,147.74,15666,91
1788575464,136.39,15665,90
1788575466,141.01,15665,90
1788575467,144.54,15664,88
1788575468,142.26,15664,89
1788575469,142.74,15664,89
1788575470,141.87,15664,87
1788575471,143.16,15664,90
1788575472,142.51,15664,88
1788575473,142.35,15664,86
1788575474,140.06,15659,88
1788575475,148.36,15659,87
1788575476,147.93,15659,88
1788575478,147.73,15659,87
1788575479,147.54,15659,88
1788575480,147.80,15659,88
1788575481,150.87,15659,90
1788575482,151.68,15659,90
1788575483,151.59,15664,90
1788575484,145.32,15659,90
1788575485,145.35,15659,87
1788575486,148.27,15659,87
1788575487,146.02,15754,87
1788575488,148.13,15754,87
1788575489,147.60,15754,85
1788575491,145.72,15754,84
1788575492,144.30,15754,84
1788575493,144.25,15759,83
1788575494,140.12,15754,87
1788575495,140.99,15754,84
1788575496,143.21,15756,83
1788575497,144.61,15756,84
1788575499,144.21,15756,85
1788575500,144.53,15756,83
1788575501,143.22,15756,82
1788575502,144.54,15756,83
1788575503,143.84,15756,87
1788575504,137.12,15756,86
1788575506,142.25,15760,81
1788575507,135.52,15741,87
1788575508,135.92,15741,82
1788575509,136.51,15740,84
1788575511,134.83,15740,85
1788575512,137.06,15740,84
1788575513,137.12,15745,87
1788575514,131.90,15743,90
1788575515,130.86,15743,87
1788575516,136.89,15743,86
1788575517,137.18,15743,88
1788575518,137.91,15743,87
1788575520,136.22,15750,84
1788575521,137.61,15749,86
1788575522,138.71,15749,87
1788575523,139.05,15750,88
1788575524,136.06,15744,89
1788575525,136.25,15744,87
1788575526,139.66,15746,89
1788575527,139.59,15746,89
1788575528,140.43,15746,88
1788575529,138.47,15746,86
1788575531,139.01,15746,86
1788575532,139.62,15746,87
1788575533,139.45,15751,87
1788575534,134.98,15738,89
1788575535,135.55,15738,88
1788575536,138.62,15733,87
1788575537,139.11,15733,86
1788575538,138.72,15707,86
1788575539,136.72,15726,87
1788575541,137.78,15711,84
1788575542,138.66,15715,88
1788575543,139.32,15716,86
1788575544,135.13,15732,91
1788575545,134.95,15732,88
1788575546,139.30,15713,87
1788575547,141.06,15713,87
1788575548,140.82,15732,89
1788575549,139.68,15732,87
1788575551,139.61,15732,88
1788575552,140.33,15732,89
1788575553,140.63,15737,88
1788575554,135.43,15732,92
1788575555,136.86,15732,89
1788575556,140.76,15732,88
1788575557,141.00,15732,89
1788575558,139.82,15732,89
1788575559,139.83,15732,88
1788575560,139.91,15732,89
1788575561,141.23,15732,90
1788575563,140.56,15732,87
1788575564,139.96,15732,89
1788575565,136.51,15732,88
1788575566,140.55,15732,89
1788575567,141.03,15732,90
1788575568,141.63,15732,89
1788575569,140.48,15732,89
1788575570,141.03,15732,89
1788575571,141.57,15732,88
1788575572,138.99,15732,88
1788575574,137.82,15732,89
1788575575,131.07,15732,88
1788575576,139.77,15732,87
1788575577,139.37,15732,89
1788575578,138.58,15729,87
1788575579,138.79,15738,89
1788575580,137.26,15736,87
1788575581,139.60,15737,89
1788575582,139.55,15737,89
1788575583,138.40,15741,88
1788575585,130.57,15741,87
1788575586,138.24,15740,88
1788575587,139.67,15740,89
1788575588,139.38,15740,88
1788575589,138.14,15740,87
1788575590,139.37,15731,88
1788575591,139.57,15732,89
1788575592,139.61,15732,89
1788575593,139.52,15731,87
1788575594,130.55,15731,87
1788575596,137.47,15731,85
1788575597,138.10,15731,86
1788575598,137.63,15731,84
1788575599,138.16,15731,86
1788575600,138.10,15731,87
1788575601,141.40,15732,85
1788575602,146.22,15732,86
1788575603,144.85,15723,88
1788575604,138.37,15723,85
1788575605,146.09,15723,85
1788575607,146.23,15723,84
1788575608,146.55,15723,85
1788575609,147.81,15723,85
1788575610,148.15,15723,87
1788575611,150.58,15723,87
1788575612,149.75,15723,87
1788575613,150.18,15728,88
1788575614,145.22,15723,89
1788575615,147.12,15723,85
1788575616,147.36,15723,88
1788575617,119.31,15723,99
1788575619,170.94,15723,99
1788575620,171.84,15723,99
1788575621,173.07,15723,99
1788575622,173.68,15723,98
1788575623,174.53,15728,99
1788575624,167.86,15723,99
1788575625,160.32,15723,84
1788575626,124.18,15723,0
1788575627,150.11,15723,87
1788575628,82.58,15723,0
1788575629,93.78,15723,86
1788575630,115.41,15723,0
1788575632,122.10,15723,87
1788575633,150.37,15728,89
1788575634,145.77,15723,90
1788575635,145.78,15723,87
1788575636,150.47,15723,87
1788575637,151.08,15723,87
1788575638,142.01,15723,16
1788575639,80.43,15725,99
1788575640,150.18,15728,86
1788575641,100.97,15718,88
1788575642,150.27,15718,86
1788575644,148.65,15719,89
1788575645,140.93,15718,86
1788575646,147.38,15718,87
1788575647,150.99,15718,88
1788575648,149.96,15718,90
1788575649,151.86,15718,88
1788575650,150.42,15718,87
1788575651,148.37,15718,59
1788575652,74.97,15718,99
1788575653,163.35,15717,90
1788575654,141.91,15717,87
1788575655,150.38,15717,88
1788575657,108.59,15717,0
1788575658,143.84,15717,98
1788575659,164.57,15717,90
1788575660,107.08,15717,90
1788575661,153.80,15717,90
1788575662,154.40,15717,91
1788575663,154.40,15722,91
1788575664,148.87,15717,92
1788575665,150.13,15717,90
